<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180711,16390.64,16391,16391,16390.64,308692206
20180714,17210.17,17210,17210,17210.17,476084
20180715,18070.68,18071,18071,18070.68,1394445
20180716,18974.21,18974,18974,18974.21,18939732
20180717,19922.82,19923,19923,19922.82,36137816
20180718,20918.55,21171,19874,20493.07,139710819
20180723,20430.60,21079,20431,20773.81,24387066
20180724,21079.70,21080,20448,20758.40,18894507
20180725,20486.58,20934,19831,20452.51,18300700
20180728,21258.21,21475,21015,21379.92,5146486
20180729,22448.51,22449,21664,22271.62,33041849
20180730,22637.56,23385,22475,23215.26,10098800
20180731,24375.54,24376,24376,24375.54,1144601
20180801,25594.23,25594,25594,25594.23,1994707
20180804,26369.91,27514,25883,26681.49,28813029
20180805,28015.40,28015,27181,27995.92,28651572
20180806,29395.56,29396,29372,29395.56,52752088
20180807,29036.93,30540,28236,29437.75,28803452
20180808,29193.52,29194,28154,28326.16,18346017
20180811,27991.87,27992,26910,27191.03,19585502
20180812,27109.08,28550,27109,27973.21,10674003
20180813,27960.22,27960,26785,27396.31,5434188
20180814,28154.95,28638,27685,28248.26,9201202
20180815,27992.68,27993,27344,27608.89,4328929
20180818,27747.64,28642,26938,27814.99,7793916
20180819,29201.64,29202,28114,28778.10,6085926
20180820,28276.66,29534,28155,28918.47,7542215
20180821,28503.85,29291,28196,28531.44,6278031
20180825,28203.64,28561,27105,27427.15,16123643
20180826,27262.43,27993,26597,27333.02,7746725
20180827,27749.26,27830,27222,27330.59,5689398
20180828,27100.16,27157,26126,26627.12,6652327
20180829,27090.42,27540,26907,27254.32,4802863
20180901,27335.46,27426,26370,26708.26,3538965
20180902,26508.66,26605,25750,26012.91,6042357
20180903,26589.80,26922,26122,26453.49,3920992
20180904,27776.04,27776,26905,27355.74,3767571
20180905,28374.03,28374,26776,27200.77,5050926
20180908,27570.76,27571,26861,27050.66,4441976
20180909,26897.31,28402,26776,27830.40,12724838
20180910,28804.06,29129,28033,28583.36,7932381
20180911,28317.23,28583,27408,28094.91,7605089
20180912,29201.64,29499,29047,29431.26,13477047
20180915,30902.29,30902,29625,30740.83,21591358
20180916,30406.54,30407,29218,29918.90,7803019
20180917,30264.55,30711,29206,29931.07,6228807
20180918,29217.87,29677,29047,29286.02,5865295
20180922,29363.91,29613,28966,29296.57,6334521
20180923,29372.03,30670,29299,30077.93,7628891
20180924,30184.22,30639,30029,30150.95,6730011
20180925,30429.26,31659,30305,31326.65,16641890
20180926,32455.28,32885,32050,32580.23,10861285
20180929,33672.35,34209,32545,33731.58,8128799
20180930,35295.12,35418,34363,35240.75,9896546
20181001,33497.91,34483,33479,33528.74,18979500
20181002,32049.59,32861,31852,31914.09,8916846
20181003,30318.91,31852,30319,30872.27,11750098
20181006,31725.04,32299,29329,30253.19,7726719
20181007,29250.32,30281,28741,29042.61,8574640
20181008,28641.78,30021,28115,28963.09,6138069
20181009,30305.93,30411,29615,30367.59,5927338
20181010,30713.24,31725,30435,31175.73,4256950
20181013,31400.48,31563,29617,29735.53,4801476
20181014,29210.56,30808,29211,30085.23,1049222
20181015,30826.02,31589,30346,31463.77,5327705
20181016,32309.23,32861,31644,32397.67,5000770
20181017,32049.59,32861,31336,32314.91,4708752
20181020,33875.20,33930,33429,33916.58,5222707
20181021,34889.43,34889,33470,34157.56,5175714
20181022,35864.71,35865,35052,35816.83,16631989
20181023,36513.00,37324,34079,36439.98,13287091
20181024,36917.88,36938,35027,35804.66,5547670
20181027,35863.08,35863,34016,34445.60,5633926
20181028,34159.99,35539,34160,34911.33,4481726
20181029,35213.17,35920,34971,35272.40,3086158
20181031,34280.89,35417,33997,34318.21,4499541
20181103,33754.30,34484,33672,34024.49,2481811
20181104,33834.63,34361,32886,33827.33,3191294
20181105,33996.91,34362,33794,34094.27,2370682
20181106,33988.79,34078,33348,33745.38,2724376
20181110,33672.35,33916,32585,32931.56,4551159
20181111,32536.42,32861,31645,31991.17,3503027
20181112,32049.59,32374,31806,32022.81,3342423
