<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970105,336.50,346,336,344.52,573194,345.90,Khalij Fars Trans-a
13970106,361.67,362,352,359.60,1180170,361.67,Khalij Fars Trans-a
13970107,362.50,369,344,353.23,654453,360.84,Khalij Fars Trans-a
13970108,346.46,354,346,348.12,211549,352.68,Khalij Fars Trans-a
13970114,339.96,343,339,343.83,112998,339.96,Khalij Fars Trans-a
13970115,338.99,351,331,337.19,1640120,350.88,Khalij Fars Trans-a
13970118,335.53,354,336,352.27,219998,353.92,Khalij Fars Trans-a
13970119,355.72,370,356,369.28,2087530,369.83,Khalij Fars Trans-a
13970120,373.29,373,354,363.33,556534,355.17,Khalij Fars Trans-a
13970121,359.60,368,345,353.37,2970237,345.21,Khalij Fars Trans-a
13970122,340.37,340,336,336.22,1241989,335.94,Khalij Fars Trans-a
13970126,346.18,346,327,334.01,81719,326.54,Khalij Fars Trans-a
13970127,343.00,351,339,347.70,1096622,350.61,Khalij Fars Trans-a
13970128,342.31,355,342,350.74,169953,354.62,Khalij Fars Trans-a
13970129,349.91,353,339,345.76,225721,351.16,Khalij Fars Trans-a
13970201,340.23,363,332,354.62,708040,363.05,Khalij Fars Trans-a
13970202,357.38,363,357,356.97,90940,359.73,Khalij Fars Trans-a
13970203,362.36,375,362,373.29,2829284,374.81,Khalij Fars Trans-a
13970204,384.49,386,368,377.02,400505,379.65,Khalij Fars Trans-a
13970205,373.43,384,358,370.80,657427,369.28,Khalij Fars Trans-a
13970208,359.60,370,352,353.65,512744,359.60,Khalij Fars Trans-a
13970209,359.46,363,347,351.44,155855,361.53,Khalij Fars Trans-a
13970210,344.38,351,344,346.59,253247,344.24,Khalij Fars Trans-a
13970211,344.24,364,335,355.17,655779,363.88,Khalij Fars Trans-a
13970215,372.87,373,373,372.87,433661,372.87,Khalij Fars Trans-a
13970216,391.41,391,391,391.41,236562,391.41,Khalij Fars Trans-a
13970217,408.00,411,408,409.66,1514579,410.91,Khalij Fars Trans-a
13970218,425.98,426,411,419.07,136359,411.18,Khalij Fars Trans-a
13970219,424.60,446,403,424.18,3632329,414.92,Khalij Fars Trans-a
13970222,441.47,441,404,406.20,1796239,408.00,Khalij Fars Trans-a
13970223,412.15,426,412,425.43,306712,426.40,Khalij Fars Trans-a
13970224,446.59,447,447,446.17,160090,446.59,Khalij Fars Trans-a
13970225,468.44,468,456,467.61,2249382,468.44,Khalij Fars Trans-a
13970226,489.60,491,488,489.74,756487,490.99,Khalij Fars Trans-a
13970230,492.37,517,468,507.44,2943772,484.07,Khalij Fars Trans-a
13970231,490.99,491,482,482.55,1371019,482.13,Khalij Fars Trans-a
13970301,482.27,492,458,463.88,2505308,458.48,Khalij Fars Trans-a
13970302,482.55,487,445,470.38,1281806,486.97,Khalij Fars Trans-a
