<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180911,4687.30,4687,4687,4687.30,15006450
20180912,4921.00,4921,4921,4921.00,36555
20180915,5166.14,5166,5166,5166.14,79250
20180916,5423.69,5424,5424,5423.69,108949
20180917,5694.58,5695,5695,5694.58,161656
20180918,5978.84,5979,5979,5978.84,157722
20180922,6277.40,6277,6277,6277.40,340899
20180923,6591.22,6591,6591,6591.22,107890
20180924,6920.30,6920,6920,6920.30,253124
20180925,7265.60,7266,7266,7265.60,311660
20180926,7628.07,7628,7628,7628.07,320048
20180929,8008.66,8009,8009,8008.66,201105
20180930,8408.33,8408,8408,8408.33,426821
20181001,8828.04,8828,8828,8828.04,1739341
20181002,9268.72,9269,9269,9268.72,208477
20181007,8806.10,8806,8366,8581.94,628674
20181008,8153.65,8690,8154,8311.99,8597087
20181009,8726.93,8727,8393,8697.36,5022160
20181010,8718.34,8890,8263,8594.34,4083814
20181013,8774.62,8775,8165,8282.42,2719553
20181014,8394.03,8696,8299,8602.92,2361426
20181015,9032.16,9032,8795,9030.25,2165807
20181016,9481.43,9481,8823,9188.60,3941505
20181017,8818.50,8991,8730,8767.94,2339985
20181020,8689.72,9109,8690,8851.88,1676175
20181021,8689.72,8852,8500,8635.35,1783056
20181022,8487.50,8488,8204,8262.39,1612285
20181023,7973.37,8537,7970,8191.81,1219962
20181024,8191.81,8318,8070,8169.87,529740
20181027,8155.56,8578,8129,8377.81,736256
20181028,8279.56,8795,8280,8653.48,1876193
20181029,8775.57,9014,8349,8590.52,1272277
20181031,8565.72,8776,8252,8554.28,650640
20181103,8417.87,8528,8338,8423.60,406724
20181104,8441.72,8766,8394,8551.41,649414
20181105,8404.52,8728,8405,8606.74,343569
20181106,8414.06,8661,8413,8477.01,731811
20181110,8394.03,8479,8308,8372.09,184253
20181111,8309.13,8724,8309,8721.20,2500896
20181112,8965.39,8965,8442,8649.66,1026136
20181113,8394.98,8612,8341,8447.44,930809
20181114,8348.24,8585,8348,8485.60,534724
20181117,8394.98,8632,8395,8556.18,878892
20181118,8584.80,8671,8318,8517.07,692739
20181119,8398.80,8570,8399,8465.57,318252
20181120,8442.67,8632,8372,8464.61,770133
20181121,8394.98,8680,8395,8564.77,643038
20181124,8618.18,8728,8414,8607.69,394999
20181126,8609.60,8610,8204,8405.47,497116
20181127,8308.18,8585,8203,8395.93,452821
20181128,8255.72,8499,8256,8375.90,299688
20181201,8270.02,8449,8136,8257.62,663665
20181202,8393.07,8393,8203,8282.42,182451
20181203,8198.48,8394,8198,8270.98,284681
20181204,8126.94,8298,8127,8187.99,351369
20181205,8117.40,8540,8022,8249.99,569233
20181208,8441.72,8613,8213,8522.80,643065
20181209,8613.42,8613,8356,8518.98,463450
20181210,8589.57,8632,8394,8573.35,217833
20181212,8670.65,8802,8502,8722.16,949679
20181215,8669.69,8919,8586,8795.60,502768
20181216,8632.49,8828,8632,8755.54,267012
20181217,8584.80,8841,8585,8671.60,493219
20181218,8584.80,8632,8485,8545.69,295557
20181219,8494.18,8619,8356,8448.40,177250
20181222,8632.49,8632,8318,8436.00,244620
20181223,8531.38,8601,8395,8528.52,204970
20181224,8690.68,8765,8419,8467.47,171016
20181225,8581.94,8582,8442,8492.27,78119
20181226,8508.49,8632,8426,8493.23,101664
20181229,8494.18,8495,8351,8412.15,273787
20181230,8394.03,8466,8308,8369.23,248421
20181231,8373.04,8461,8251,8324.39,669392
20190101,8346.33,8498,8299,8346.33,337462
20190102,8309.13,8394,8157,8249.04,686120
20190105,8250.95,8405,8203,8238.55,249361
20190106,8370.18,8370,8181,8224.24,478133
20190107,8250.95,8384,8126,8242.36,267011
20190108,8298.64,8654,8281,8444.58,2130414
20190109,8866.19,8866,8866,8866.19,183647
20190112,9308.78,9773,9309,9566.33,1749177
20190113,9545.34,10044,9445,9876.33,2776022
20190114,10365.67,10369,9934,10288.40,2007340
20190115,10110.99,10803,9774,10483.95,3443379
20190116,10864.54,10954,10133,10526.87,1412614
20190119,10527.83,10969,10528,10753.89,998638
20190120,11052.45,11207,10217,10445.79,2493166
20190121,10301.76,10397,9924,9986.98,1127197
20190122,9861.07,10486,9740,10292.22,1869859
20190123,10513.52,10806,10493,10728.14,1095844
20190126,10521.15,10874,10206,10444.84,1521793
20190127,10492.53,10550,10312,10405.73,472201
20190128,10349.45,10856,10312,10725.28,669498
20190129,10722.41,11261,10555,11173.59,970031
20190130,11446.40,11732,11284,11577.08,1969953
20190202,12114.11,12114,11446,11679.14,1307039
20190203,11542.74,11637,11096,11376.77,726872
20190204,11208.89,11945,11209,11833.67,786791
20190205,11866.10,12391,11461,12046.38,786092
20190206,12352.57,12353,11923,12126.51,508970
20190210,12045.43,12423,11646,11844.16,374092
20190212,11733.51,12248,11637,11806.96,456812
20190213,11551.32,11637,11256,11378.67,849590
20190216,11313.81,11446,11065,11270.89,312133
20190217,11255.63,11441,11208,11256.58,172541
20190218,11258.49,11322,11065,11153.56,612650
20190219,11162.15,11637,11161,11443.54,795192
20190220,11667.70,11668,11304,11450.21,730933
20190223,11491.23,11633,11286,11505.54,652303
20190224,11541.79,11922,11506,11647.66,798993
20190225,11847.98,12230,11638,12055.92,1536697
20190226,11646.71,12386,11647,12124.60,419336
20190227,11823.18,12209,11823,12047.33,366089
20190302,12246.69,12294,11876,12086.44,249601
20190303,11925.24,12209,11924,12027.30,2742386
20190304,12209.49,12628,12019,12586.27,2476463
20190305,12950.65,13215,12586,12939.20,4821007
20190306,13344.59,13345,12657,12895.32,751402
20190309,12970.68,12971,12251,12392.63,926048
20190310,12125.55,12734,12021,12324.91,631386
20190311,12635.87,12685,12244,12374.51,449762
20190312,12353.53,12588,12205,12312.51,450236
20190313,12285.80,12352,11923,12038.75,438458
20190316,11809.82,12209,11638,11909.98,590626
20190317,12096.94,12147,11753,12011.09,400420
20190318,11999.64,12245,11804,11887.09,311998
20190319,12015.86,12016,11618,11735.42,337066
20190325,11458.80,11933,11459,11573.26,358094
20190326,11731.60,12151,11603,12082.63,649947
20190327,12208.54,12399,11809,12083.58,556983
20190330,12113.15,12113,11775,11935.73,706434
20190331,12013.95,12532,12014,12333.49,1079909
20190406,12328.73,12333,12038,12167.52,321392
20190407,12019.67,12775,12020,12552.88,1964574
20190408,12772.27,12772,12428,12538.58,451778
20190409,12562.42,12686,12098,12254.32,910444
20190410,12161.80,12686,12092,12384.05,1944262
20190413,12648.27,13003,12648,12968.77,1783374
20190414,13018.37,13306,12766,13016.46,642915
20190415,12742.70,13125,12483,12681.66,1415730
20190416,12894.37,12894,12163,12396.45,1045897
20190417,12018.72,12353,11777,11867.05,1242239
20190420,11735.42,12398,11735,12186.60,1057186
20190422,12114.11,12399,11697,11940.50,714804
20190423,11703.94,11971,11599,11764.99,331270
20190424,12114.11,12305,11838,12179.92,391168
20190427,12323.96,12788,12324,12736.03,1564677
20190428,13059.39,13066,12400,12549.07,810807
20190429,12400.27,12760,12209,12432.70,596465
20190430,12436.51,12925,12271,12660.67,928696
20190501,12750.33,12868,12401,12591.04,647912
20190504,12715.04,13049,12639,12773.23,973816
20190505,12754.15,12818,12496,12618.70,747260
20190506,12685.47,12686,12066,12344.94,603607
20190507,12554.79,12555,11857,12143.68,612498
20190508,12401.22,12750,12401,12628.24,1856795
20190511,13258.75,13259,12790,13258.75,1671373
20190512,13921.68,13922,13922,13921.68,173362
20190513,14617.05,14617,14617,14617.05,64123
20190514,14784.93,15205,14024,14452.99,3730560
20190515,14462.52,14463,13908,14053.32,1249667
20190518,14250.77,14755,14070,14613.24,1258057
20190519,15338.17,15344,14399,15017.68,1823850
20190520,14995.74,15768,14996,15755.01,3196845
20190521,16541.95,16542,16502,16541.00,1904289
20190528,16548.00,17375,16548,17051.00,1714263
20190529,16402.00,16888,16199,16360.00,1758959
20190601,16989.00,16989,16200,16463.00,1277383
20190602,16402.00,16750,16243,16391.00,1142846
20190603,16260.00,16999,16260,16715.00,3073735
20190608,16900.00,17550,16900,17286.00,1169503
20190609,17500.00,18150,17500,18024.00,2044786
20190610,18925.00,18925,18025,18670.00,1458273
20190611,18558.00,18850,18200,18488.00,1945377
20190612,19189.00,19412,18700,19199.00,4337151
20190615,18561.00,19800,18561,19461.00,1166891
20190616,19900.00,20434,19403,20185.00,1733068
20190617,19500.00,19890,19225,19387.00,730210
20190618,19777.00,19777,18541,18943.00,866422
20190619,18350.00,19490,18350,18853.00,1101907
20190622,19001.00,19001,18100,18469.00,666860
20190623,18109.00,19199,18100,18799.00,928572
20190624,19329.00,19330,19000,19137.00,169682
20190625,19399.00,20093,19061,19829.00,1604769
20190626,20820.00,20820,20351,20770.00,1667527
20190630,21808.00,21808,20800,21595.00,1299960
20190701,21260.00,21260,20600,20799.00,418957
