<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970105,1487.13,1522,1474,1484.14,408077,1479.16,Charkheshgar-a
13970106,1496.10,1496,1444,1461.23,507586,1474.18,Charkheshgar-a
13970107,1494.10,1494,1417,1443.30,798469,1447.29,Charkheshgar-a
13970108,1447.29,1494,1424,1476.17,537698,1494.10,Charkheshgar-a
13970114,1520.00,1520,1474,1478.17,178608,1498.09,Charkheshgar-a
13970115,1504.06,1509,1450,1470.20,258315,1455.26,Charkheshgar-a
13970118,1445.30,1479,1434,1451.27,673591,1479.16,Charkheshgar-a
13970119,1490.12,1490,1399,1420.39,1422924,1438.32,Charkheshgar-a
13970120,1444.30,1444,1350,1352.66,1873201,1349.67,Charkheshgar-a
13970121,1394.50,1419,1376,1397.48,1024844,1410.43,Charkheshgar-a
13970122,1402.46,1428,1328,1342.70,1561202,1327.76,Charkheshgar-a
13970126,1344.69,1353,1277,1308.83,495906,1284.93,Charkheshgar-a
13970127,1323.78,1350,1295,1319.79,402899,1309.83,Charkheshgar-a
13970128,1309.83,1315,1254,1271.98,513518,1256.04,Charkheshgar-a
13970129,1287.92,1288,1210,1225.16,975823,1228.15,Charkheshgar-a
13970201,1255.05,1255,1195,1222.18,190442,1231.14,Charkheshgar-a
13970202,1253.05,1275,1225,1257.04,669835,1266.00,Charkheshgar-a
13970203,1282.94,1320,1282,1316.80,617048,1319.79,Charkheshgar-a
13970204,1344.69,1373,1296,1344.69,556045,1342.70,Charkheshgar-a
13970205,1294.89,1325,1295,1326.76,220220,1309.83,Charkheshgar-a
13970208,1279.95,1320,1261,1263.02,517943,1261.02,Charkheshgar-a
13970209,1255.05,1290,1200,1210.22,1164759,1215.20,Charkheshgar-a
13970210,1210.22,1230,1174,1191.30,735163,1186.32,Charkheshgar-a
13970211,1185.32,1221,1185,1198.27,190293,1198.27,Charkheshgar-a
13970215,1185.32,1221,1148,1186.32,720043,1148.47,Charkheshgar-a
13970216,1135.52,1151,1128,1128.55,718126,1127.55,Charkheshgar-a
13970217,1140.50,1179,1136,1148.47,282275,1179.35,Charkheshgar-a
13970218,1185.32,1205,1185,1203.25,1121612,1205.24,Charkheshgar-a
13970219,1144.48,1255,1144,1202.26,1378052,1185.32,Charkheshgar-a
13970222,1178.35,1206,1175,1184.33,324456,1180.34,Charkheshgar-a
13970223,1149.46,1243,1149,1223.17,1967465,1243.09,Charkheshgar-a
13970224,1226.16,1284,1225,1281.94,1544225,1283.93,Charkheshgar-a
13970230,1297.91,1346,1246,1328.87,1978142,1277.95,Charkheshgar-a
13970231,1262.97,1297,1263,1263.97,1610294,1262.97,Charkheshgar-a
13970301,1276.95,1308,1238,1280.94,1375082,1297.91,Charkheshgar-a
13970302,1297.91,1326,1270,1294.92,575661,1301.91,Charkheshgar-a
13970305,1314.89,1315,1258,1287.93,632831,1265.97,Charkheshgar-a
13970306,1267.96,1288,1244,1253.99,444924,1255.98,Charkheshgar-a
13970307,1267.96,1268,1237,1248.99,336772,1238.01,Charkheshgar-a
13970308,1275.95,1276,1209,1237.01,421675,1209.06,Charkheshgar-a
13970309,1213.05,1283,1206,1222.04,705169,1210.06,Charkheshgar-a
13970312,1200.07,1252,1178,1194.08,396376,1198.08,Charkheshgar-a
13970313,1198.08,1245,1183,1203.07,309438,1227.03,Charkheshgar-a
13970319,1236.01,1236,1200,1216.05,835220,1200.07,Charkheshgar-a
13970320,1218.04,1229,1193,1214.05,500994,1223.04,Charkheshgar-a
13970321,1230.02,1237,1198,1208.06,410026,1199.07,Charkheshgar-a
13970322,1198.08,1227,1198,1214.05,367255,1218.04,Charkheshgar-a
13970323,1228.03,1274,1210,1264.97,698705,1269.96,Charkheshgar-a
13970327,1327.87,1328,1298,1323.87,1600559,1327.87,Charkheshgar-a
13970328,1377.79,1378,1270,1319.88,1383310,1272.96,Charkheshgar-a
13970329,1270.96,1324,1254,1274.95,1540437,1255.98,Charkheshgar-a
13970330,1252.99,1313,1230,1284.94,1096187,1292.92,Charkheshgar-a
13970402,1337.85,1349,1298,1347.83,2301449,1348.83,Charkheshgar-a
13970403,1407.74,1415,1353,1404.74,3115072,1414.73,Charkheshgar-a
13970404,1456.66,1457,1338,1378.79,2212998,1342.84,Charkheshgar-a
13970405,1417.72,1418,1327,1354.82,250782,1328.87,Charkheshgar-a
13970406,1322.87,1378,1288,1313.89,834926,1331.86,Charkheshgar-a
13970409,1307.90,1353,1249,1291.92,821036,1269.96,Charkheshgar-a
13970410,1297.91,1298,1242,1254.98,683338,1248.99,Charkheshgar-a
13970411,1285.93,1317,1286,1307.90,1098251,1316.88,Charkheshgar-a
13970412,1294.92,1368,1295,1336.85,1233959,1339.85,Charkheshgar-a
13970413,1367.80,1376,1284,1339.85,953672,1357.82,Charkheshgar-a
13970416,1375.79,1379,1328,1341.84,514633,1340.85,Charkheshgar-a
13970417,1319.88,1320,1298,1300.91,769547,1302.91,Charkheshgar-a
13970419,1297.91,1327,1288,1294.92,318906,1291.92,Charkheshgar-a
13970420,1284.94,1290,1231,1263.97,1520406,1267.96,Charkheshgar-a
13970423,1240.01,1318,1238,1289.93,319002,1294.92,Charkheshgar-a
13970424,1318.88,1319,1258,1279.94,200400,1268.96,Charkheshgar-a
13970425,1297.91,1298,1250,1265.97,218506,1267.96,Charkheshgar-a
13970426,1295.92,1329,1293,1320.88,1152571,1328.87,Charkheshgar-a
13970427,1337.85,1368,1279,1324.87,716527,1278.95,Charkheshgar-a
13970430,1272.96,1391,1272,1379.78,2026124,1390.77,Charkheshgar-a
13970431,1407.74,1408,1338,1362.81,961315,1337.85,Charkheshgar-a
13970501,1332.86,1333,1295,1296.92,544592,1294.92,Charkheshgar-a
13970502,1294.92,1335,1236,1253.99,634439,1248.00,Charkheshgar-a
13970503,1220.04,1258,1218,1228.03,900892,1230.02,Charkheshgar-a
13970506,1238.01,1238,1199,1209.06,367662,1209.06,Charkheshgar-a
13970507,1238.01,1258,1179,1210.06,1588126,1188.09,Charkheshgar-a
13970508,1188.09,1188,1150,1152.15,2486728,1155.14,Charkheshgar-a
13970509,1178.11,1209,1178,1205.06,2142639,1209.06,Charkheshgar-a
13970510,1228.03,1228,1145,1172.12,1815536,1178.11,Charkheshgar-a
13970513,1149.15,1149,1115,1122.20,1512727,1146.16,Charkheshgar-a
13970514,1144.16,1164,1066,1103.23,2148923,1103.23,Charkheshgar-a
13970515,1100.23,1128,1054,1069.28,1744776,1057.30,Charkheshgar-a
13970516,1048.32,1122,1042,1100.23,2730291,1118.20,Charkheshgar-a
13970517,1155.14,1155,1072,1114.21,563638,1089.25,Charkheshgar-a
13970520,1089.25,1137,1089,1105.22,635163,1094.24,Charkheshgar-a
13970521,1093.24,1155,1073,1119.20,1010317,1119.20,Charkheshgar-a
13970522,1096.24,1139,1096,1117.21,497385,1098.24,Charkheshgar-a
13970523,1137.17,1137,1088,1121.20,610532,1114.21,Charkheshgar-a
13970524,1130.18,1130,1090,1100.23,1294690,1116.21,Charkheshgar-a
13970527,1126.19,1155,1126,1154.15,3184202,1155.14,Charkheshgar-a
